rank,id,round,score,exact,under,over,extremeUnder,extremeOver,totalOnsets,parameters
169,r002-0020-48446aa1,2,-819,3,6,23,5,4,149,"{""relativeReattackFactor"":3.348526,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":2.507123,""spectralNoveltyRatio"":2.247223,""spectralNoveltyMinBins"":13,""cooldownFrames"":4,""confirmedRmsFactor"":1.768318,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.647714,""confirmedMinFlux"":0.007362,""confirmedMinBandRatio"":0.035814,""confirmedSpectralNoveltyMinBins"":25,""cooldownOverrideFactor"":4.895622,""cooldownOverrideMinFlux"":0.017152,""cooldownOverrideMinBandRatio"":0.046264,""analyzeIntervalMs"":33}"
170,r002-0018-d78ba7f7,2,-826,2,6,27,5,4,155,"{""relativeReattackFactor"":2.928466,""relativeReattackMinDelta"":0.019032,""relativeFluxFactor"":2.486784,""spectralNoveltyRatio"":3.287743,""spectralNoveltyMinBins"":13,""cooldownFrames"":3,""confirmedRmsFactor"":2.152795,""confirmedRmsMinDelta"":0.00585,""confirmedFluxFactor"":1,""confirmedMinFlux"":0.018792,""confirmedMinBandRatio"":0.035771,""confirmedSpectralNoveltyMinBins"":31,""cooldownOverrideFactor"":4.695289,""cooldownOverrideMinFlux"":0.013245,""cooldownOverrideMinBandRatio"":0.025779,""analyzeIntervalMs"":36}"
171,r001-0014-7d67f128,1,-834,3,14,5,12,0,120,"{""relativeReattackFactor"":2.796596,""relativeReattackMinDelta"":0.021599,""relativeFluxFactor"":2.714453,""spectralNoveltyRatio"":3.125965,""spectralNoveltyMinBins"":52,""cooldownFrames"":4,""confirmedRmsFactor"":1.83477,""confirmedRmsMinDelta"":0.009567,""confirmedFluxFactor"":2.15193,""confirmedMinFlux"":0.007012,""confirmedMinBandRatio"":0.020691,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":3.364638,""cooldownOverrideMinFlux"":0.012992,""cooldownOverrideMinBandRatio"":0.085956,""analyzeIntervalMs"":40}"
172,r001-0077-289dc6d7,1,-836,1,11,21,9,0,143,"{""relativeReattackFactor"":3.909862,""relativeReattackMinDelta"":0.024854,""relativeFluxFactor"":3.953653,""spectralNoveltyRatio"":4.364927,""spectralNoveltyMinBins"":22,""cooldownFrames"":3,""confirmedRmsFactor"":1.77391,""confirmedRmsMinDelta"":0.006568,""confirmedFluxFactor"":1.634638,""confirmedMinFlux"":0.007489,""confirmedMinBandRatio"":0.026411,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":4.57278,""cooldownOverrideMinFlux"":0.004316,""cooldownOverrideMinBandRatio"":0.070208,""analyzeIntervalMs"":31}"
173,r002-0060-5ac3a3da,2,-836,2,13,11,11,0,128,"{""relativeReattackFactor"":3.033715,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":2.768333,""spectralNoveltyRatio"":2.644653,""spectralNoveltyMinBins"":41,""cooldownFrames"":4,""confirmedRmsFactor"":1.730732,""confirmedRmsMinDelta"":0.002903,""confirmedFluxFactor"":1.615025,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.046363,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.017319,""cooldownOverrideMinBandRatio"":0.071012,""analyzeIntervalMs"":43}"
174,r003-0051-55748abf,3,-839,3,15,4,13,0,115,"{""relativeReattackFactor"":3.93579,""relativeReattackMinDelta"":0.015199,""relativeFluxFactor"":1.937373,""spectralNoveltyRatio"":2.226294,""spectralNoveltyMinBins"":49,""cooldownFrames"":4,""confirmedRmsFactor"":1.165571,""confirmedRmsMinDelta"":0.002,""confirmedFluxFactor"":1.165376,""confirmedMinFlux"":0.015962,""confirmedMinBandRatio"":0.042081,""confirmedSpectralNoveltyMinBins"":20,""cooldownOverrideFactor"":3.932693,""cooldownOverrideMinFlux"":0.008764,""cooldownOverrideMinBandRatio"":0.085423,""analyzeIntervalMs"":44}"
175,r002-0052-44e74dec,2,-841,1,12,13,10,0,131,"{""relativeReattackFactor"":3.121416,""relativeReattackMinDelta"":0.013214,""relativeFluxFactor"":2.454742,""spectralNoveltyRatio"":5.092543,""spectralNoveltyMinBins"":34,""cooldownFrames"":3,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.007243,""confirmedFluxFactor"":2.01549,""confirmedMinFlux"":0.013037,""confirmedMinBandRatio"":0.02607,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":2.12579,""cooldownOverrideMinFlux"":0.020757,""cooldownOverrideMinBandRatio"":0.086374,""analyzeIntervalMs"":39}"
176,r003-0018-9325d9fe,3,-843,2,5,30,4,5,157,"{""relativeReattackFactor"":3.120043,""relativeReattackMinDelta"":0.007029,""relativeFluxFactor"":1.707116,""spectralNoveltyRatio"":4.930381,""spectralNoveltyMinBins"":8,""cooldownFrames"":3,""confirmedRmsFactor"":1.751304,""confirmedRmsMinDelta"":0.008984,""confirmedFluxFactor"":2.065436,""confirmedMinFlux"":0.007734,""confirmedMinBandRatio"":0.014399,""confirmedSpectralNoveltyMinBins"":7,""cooldownOverrideFactor"":1.8,""cooldownOverrideMinFlux"":0.026012,""cooldownOverrideMinBandRatio"":0.085381,""analyzeIntervalMs"":39}"
177,r001-0078-135b52f7,1,-845,4,16,1,13,0,111,"{""relativeReattackFactor"":3.815234,""relativeReattackMinDelta"":0.011497,""relativeFluxFactor"":2.889902,""spectralNoveltyRatio"":4.080248,""spectralNoveltyMinBins"":57,""cooldownFrames"":4,""confirmedRmsFactor"":1.51007,""confirmedRmsMinDelta"":0.00668,""confirmedFluxFactor"":1.795422,""confirmedMinFlux"":0.011262,""confirmedMinBandRatio"":0.048788,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":4.399955,""cooldownOverrideMinFlux"":0.006869,""cooldownOverrideMinBandRatio"":0.037698,""analyzeIntervalMs"":39}"
178,r002-0071-c94322cf,2,-850,2,2,35,1,10,168,"{""relativeReattackFactor"":2.709918,""relativeReattackMinDelta"":0.008815,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":9,""cooldownFrames"":4,""confirmedRmsFactor"":1.678145,""confirmedRmsMinDelta"":0.00509,""confirmedFluxFactor"":1.819341,""confirmedMinFlux"":0.013347,""confirmedMinBandRatio"":0.041108,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.004,""cooldownOverrideMinBandRatio"":0.08864,""analyzeIntervalMs"":37}"
179,r001-0030-fe10a5ae,1,-862,3,14,4,12,0,118,"{""relativeReattackFactor"":3.922148,""relativeReattackMinDelta"":0.013379,""relativeFluxFactor"":3.10066,""spectralNoveltyRatio"":2.017519,""spectralNoveltyMinBins"":46,""cooldownFrames"":3,""confirmedRmsFactor"":1.187717,""confirmedRmsMinDelta"":0.002482,""confirmedFluxFactor"":1.785944,""confirmedMinFlux"":0.006307,""confirmedMinBandRatio"":0.046813,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":2.835812,""cooldownOverrideMinFlux"":0.02561,""cooldownOverrideMinBandRatio"":0.073197,""analyzeIntervalMs"":40}"
180,r002-0062-4fe33b61,2,-865,3,14,5,12,0,117,"{""relativeReattackFactor"":4,""relativeReattackMinDelta"":0.006414,""relativeFluxFactor"":2.779272,""spectralNoveltyRatio"":5.520229,""spectralNoveltyMinBins"":35,""cooldownFrames"":3,""confirmedRmsFactor"":1.975862,""confirmedRmsMinDelta"":0.009826,""confirmedFluxFactor"":1.797699,""confirmedMinFlux"":0.005154,""confirmedMinBandRatio"":0.009998,""confirmedSpectralNoveltyMinBins"":5,""cooldownOverrideFactor"":2.342449,""cooldownOverrideMinFlux"":0.013907,""cooldownOverrideMinBandRatio"":0.06099,""analyzeIntervalMs"":40}"
181,r002-0065-94d574d6,2,-866,1,11,18,9,1,138,"{""relativeReattackFactor"":2.143943,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":3.294131,""spectralNoveltyRatio"":3.185041,""spectralNoveltyMinBins"":40,""cooldownFrames"":4,""confirmedRmsFactor"":2.2,""confirmedRmsMinDelta"":0.006792,""confirmedFluxFactor"":1.071887,""confirmedMinFlux"":0.003,""confirmedMinBandRatio"":0.036723,""confirmedSpectralNoveltyMinBins"":23,""cooldownOverrideFactor"":4.506799,""cooldownOverrideMinFlux"":0.013404,""cooldownOverrideMinBandRatio"":0.047276,""analyzeIntervalMs"":37}"
182,r001-0016-47bdf84a,1,-875,4,14,4,12,0,117,"{""relativeReattackFactor"":3.706787,""relativeReattackMinDelta"":0.024828,""relativeFluxFactor"":3.581258,""spectralNoveltyRatio"":5.679127,""spectralNoveltyMinBins"":30,""cooldownFrames"":4,""confirmedRmsFactor"":1.321497,""confirmedRmsMinDelta"":0.005363,""confirmedFluxFactor"":1.140014,""confirmedMinFlux"":0.011117,""confirmedMinBandRatio"":0.029996,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":4.929337,""cooldownOverrideMinFlux"":0.014792,""cooldownOverrideMinBandRatio"":0.074902,""analyzeIntervalMs"":43}"
183,r001-0075-ef790fd3,1,-889,3,14,3,12,0,118,"{""relativeReattackFactor"":2.686524,""relativeReattackMinDelta"":0.023462,""relativeFluxFactor"":3.252626,""spectralNoveltyRatio"":2.998133,""spectralNoveltyMinBins"":53,""cooldownFrames"":4,""confirmedRmsFactor"":1.626565,""confirmedRmsMinDelta"":0.004047,""confirmedFluxFactor"":1.796824,""confirmedMinFlux"":0.014843,""confirmedMinBandRatio"":0.042885,""confirmedSpectralNoveltyMinBins"":29,""cooldownOverrideFactor"":3.60175,""cooldownOverrideMinFlux"":0.02129,""cooldownOverrideMinBandRatio"":0.066675,""analyzeIntervalMs"":49}"
184,r001-0038-6bf5e445,1,-891,2,2,40,1,10,173,"{""relativeReattackFactor"":2.679547,""relativeReattackMinDelta"":0.017868,""relativeFluxFactor"":1.760439,""spectralNoveltyRatio"":5.619488,""spectralNoveltyMinBins"":8,""cooldownFrames"":3,""confirmedRmsFactor"":1.678037,""confirmedRmsMinDelta"":0.010254,""confirmedFluxFactor"":2.290922,""confirmedMinFlux"":0.018782,""confirmedMinBandRatio"":0.010268,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":4.281215,""cooldownOverrideMinFlux"":0.006146,""cooldownOverrideMinBandRatio"":0.088075,""analyzeIntervalMs"":28}"
185,r001-0046-b6702dcf,1,-914,1,12,23,10,2,141,"{""relativeReattackFactor"":2.097103,""relativeReattackMinDelta"":0.020589,""relativeFluxFactor"":2.143844,""spectralNoveltyRatio"":4.931184,""spectralNoveltyMinBins"":47,""cooldownFrames"":3,""confirmedRmsFactor"":1.870054,""confirmedRmsMinDelta"":0.008108,""confirmedFluxFactor"":2.146479,""confirmedMinFlux"":0.011215,""confirmedMinBandRatio"":0.049637,""confirmedSpectralNoveltyMinBins"":27,""cooldownOverrideFactor"":2.678423,""cooldownOverrideMinFlux"":0.008458,""cooldownOverrideMinBandRatio"":0.054425,""analyzeIntervalMs"":47}"
186,r001-0051-bf5c9fbf,1,-921,2,14,9,12,0,122,"{""relativeReattackFactor"":3.792762,""relativeReattackMinDelta"":0.01172,""relativeFluxFactor"":2.927209,""spectralNoveltyRatio"":3.951789,""spectralNoveltyMinBins"":36,""cooldownFrames"":3,""confirmedRmsFactor"":1.626835,""confirmedRmsMinDelta"":0.011684,""confirmedFluxFactor"":1.94466,""confirmedMinFlux"":0.008356,""confirmedMinBandRatio"":0.019243,""confirmedSpectralNoveltyMinBins"":14,""cooldownOverrideFactor"":2.801025,""cooldownOverrideMinFlux"":0.027815,""cooldownOverrideMinBandRatio"":0.061151,""analyzeIntervalMs"":43}"
187,r001-0031-80021788,1,-924,3,15,4,13,0,117,"{""relativeReattackFactor"":3.999038,""relativeReattackMinDelta"":0.020772,""relativeFluxFactor"":3.239739,""spectralNoveltyRatio"":2.094892,""spectralNoveltyMinBins"":57,""cooldownFrames"":2,""confirmedRmsFactor"":1.256561,""confirmedRmsMinDelta"":0.008326,""confirmedFluxFactor"":1.360189,""confirmedMinFlux"":0.013141,""confirmedMinBandRatio"":0.017623,""confirmedSpectralNoveltyMinBins"":5,""cooldownOverrideFactor"":4.002525,""cooldownOverrideMinFlux"":0.028159,""cooldownOverrideMinBandRatio"":0.02625,""analyzeIntervalMs"":40}"
188,r002-0006-4abf046f,2,-925,2,4,29,3,6,158,"{""relativeReattackFactor"":2.739495,""relativeReattackMinDelta"":0.010749,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":1.5,""spectralNoveltyMinBins"":6,""cooldownFrames"":4,""confirmedRmsFactor"":1.183299,""confirmedRmsMinDelta"":0.007169,""confirmedFluxFactor"":1.849703,""confirmedMinFlux"":0.007999,""confirmedMinBandRatio"":0.036459,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":5,""cooldownOverrideMinFlux"":0.006065,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":48}"
189,r001-0054-92f7e477,1,-934,3,12,13,10,2,130,"{""relativeReattackFactor"":3.067795,""relativeReattackMinDelta"":0.01567,""relativeFluxFactor"":2.678326,""spectralNoveltyRatio"":4.132364,""spectralNoveltyMinBins"":40,""cooldownFrames"":3,""confirmedRmsFactor"":1.595913,""confirmedRmsMinDelta"":0.005144,""confirmedFluxFactor"":1.49137,""confirmedMinFlux"":0.019005,""confirmedMinBandRatio"":0.027447,""confirmedSpectralNoveltyMinBins"":6,""cooldownOverrideFactor"":2.233238,""cooldownOverrideMinFlux"":0.01888,""cooldownOverrideMinBandRatio"":0.078403,""analyzeIntervalMs"":33}"
190,r002-0059-ec2a28d9,2,-957,3,0,39,0,12,177,"{""relativeReattackFactor"":3.105806,""relativeReattackMinDelta"":0.017626,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":4.103471,""spectralNoveltyMinBins"":8,""cooldownFrames"":3,""confirmedRmsFactor"":1.297704,""confirmedRmsMinDelta"":0.012,""confirmedFluxFactor"":1.425499,""confirmedMinFlux"":0.004085,""confirmedMinBandRatio"":0.05,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":3.151431,""cooldownOverrideMinFlux"":0.015232,""cooldownOverrideMinBandRatio"":0.056161,""analyzeIntervalMs"":30}"
191,r001-0029-dda828b3,1,-961,3,14,13,12,1,128,"{""relativeReattackFactor"":3.002691,""relativeReattackMinDelta"":0.007035,""relativeFluxFactor"":4.428715,""spectralNoveltyRatio"":1.725258,""spectralNoveltyMinBins"":45,""cooldownFrames"":3,""confirmedRmsFactor"":1.568826,""confirmedRmsMinDelta"":0.011743,""confirmedFluxFactor"":2.292812,""confirmedMinFlux"":0.014531,""confirmedMinBandRatio"":0.020391,""confirmedSpectralNoveltyMinBins"":30,""cooldownOverrideFactor"":4.728861,""cooldownOverrideMinFlux"":0.008695,""cooldownOverrideMinBandRatio"":0.06248,""analyzeIntervalMs"":28}"
192,r001-0022-d32dd070,1,-987,2,15,12,13,0,127,"{""relativeReattackFactor"":3.157981,""relativeReattackMinDelta"":0.012676,""relativeFluxFactor"":2.342102,""spectralNoveltyRatio"":5.703651,""spectralNoveltyMinBins"":43,""cooldownFrames"":2,""confirmedRmsFactor"":1.340057,""confirmedRmsMinDelta"":0.002568,""confirmedFluxFactor"":1.966976,""confirmedMinFlux"":0.016584,""confirmedMinBandRatio"":0.030939,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":4.167898,""cooldownOverrideMinFlux"":0.016407,""cooldownOverrideMinBandRatio"":0.052286,""analyzeIntervalMs"":37}"
193,r001-0063-66571dcb,1,-991,1,13,19,11,0,138,"{""relativeReattackFactor"":2.782138,""relativeReattackMinDelta"":0.013615,""relativeFluxFactor"":4.311393,""spectralNoveltyRatio"":4.383899,""spectralNoveltyMinBins"":14,""cooldownFrames"":3,""confirmedRmsFactor"":2.069344,""confirmedRmsMinDelta"":0.002638,""confirmedFluxFactor"":1.646136,""confirmedMinFlux"":0.007814,""confirmedMinBandRatio"":0.045526,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":2.729883,""cooldownOverrideMinFlux"":0.019106,""cooldownOverrideMinBandRatio"":0.040187,""analyzeIntervalMs"":50}"
194,r002-0080-991871cd,2,-994,1,8,30,6,4,155,"{""relativeReattackFactor"":2.283808,""relativeReattackMinDelta"":0.004,""relativeFluxFactor"":2.741178,""spectralNoveltyRatio"":2.854008,""spectralNoveltyMinBins"":33,""cooldownFrames"":4,""confirmedRmsFactor"":2.096946,""confirmedRmsMinDelta"":0.003473,""confirmedFluxFactor"":1.046187,""confirmedMinFlux"":0.005455,""confirmedMinBandRatio"":0.05,""confirmedSpectralNoveltyMinBins"":11,""cooldownOverrideFactor"":4.865611,""cooldownOverrideMinFlux"":0.005815,""cooldownOverrideMinBandRatio"":0.043589,""analyzeIntervalMs"":31}"
195,r001-0064-896b349d,1,-1009,0,8,31,6,4,157,"{""relativeReattackFactor"":2.512007,""relativeReattackMinDelta"":0.02093,""relativeFluxFactor"":3.151777,""spectralNoveltyRatio"":3.572189,""spectralNoveltyMinBins"":23,""cooldownFrames"":3,""confirmedRmsFactor"":1.676226,""confirmedRmsMinDelta"":0.005891,""confirmedFluxFactor"":1.53268,""confirmedMinFlux"":0.00761,""confirmedMinBandRatio"":0.008594,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":4.699383,""cooldownOverrideMinFlux"":0.014399,""cooldownOverrideMinBandRatio"":0.072715,""analyzeIntervalMs"":28}"
196,r001-0021-eb9f9461,1,-1010,2,10,25,8,4,149,"{""relativeReattackFactor"":1.834016,""relativeReattackMinDelta"":0.021582,""relativeFluxFactor"":2.882713,""spectralNoveltyRatio"":3.322021,""spectralNoveltyMinBins"":54,""cooldownFrames"":3,""confirmedRmsFactor"":1.508565,""confirmedRmsMinDelta"":0.002164,""confirmedFluxFactor"":1.4408,""confirmedMinFlux"":0.003374,""confirmedMinBandRatio"":0.023673,""confirmedSpectralNoveltyMinBins"":32,""cooldownOverrideFactor"":3.065444,""cooldownOverrideMinFlux"":0.007309,""cooldownOverrideMinBandRatio"":0.087259,""analyzeIntervalMs"":43}"
197,r001-0023-fe9ff8ec,1,-1011,1,10,24,8,3,146,"{""relativeReattackFactor"":2.329624,""relativeReattackMinDelta"":0.007567,""relativeFluxFactor"":3.363335,""spectralNoveltyRatio"":5.346097,""spectralNoveltyMinBins"":14,""cooldownFrames"":3,""confirmedRmsFactor"":1.775089,""confirmedRmsMinDelta"":0.002287,""confirmedFluxFactor"":1.495729,""confirmedMinFlux"":0.004141,""confirmedMinBandRatio"":0.016412,""confirmedSpectralNoveltyMinBins"":30,""cooldownOverrideFactor"":4.781619,""cooldownOverrideMinFlux"":0.012244,""cooldownOverrideMinBandRatio"":0.049311,""analyzeIntervalMs"":37}"
198,r001-0013-6a63c492,1,-1014,1,12,22,10,2,142,"{""relativeReattackFactor"":2.122456,""relativeReattackMinDelta"":0.008073,""relativeFluxFactor"":2.572739,""spectralNoveltyRatio"":4.468771,""spectralNoveltyMinBins"":61,""cooldownFrames"":3,""confirmedRmsFactor"":1.392812,""confirmedRmsMinDelta"":0.005392,""confirmedFluxFactor"":2.156519,""confirmedMinFlux"":0.011229,""confirmedMinBandRatio"":0.044164,""confirmedSpectralNoveltyMinBins"":9,""cooldownOverrideFactor"":3.119561,""cooldownOverrideMinFlux"":0.022479,""cooldownOverrideMinBandRatio"":0.039631,""analyzeIntervalMs"":38}"
199,r001-0002-98ba9e20,1,-1033,1,14,14,12,0,132,"{""relativeReattackFactor"":2.869564,""relativeReattackMinDelta"":0.023486,""relativeFluxFactor"":3.671531,""spectralNoveltyRatio"":1.88474,""spectralNoveltyMinBins"":18,""cooldownFrames"":2,""confirmedRmsFactor"":1.624627,""confirmedRmsMinDelta"":0.004904,""confirmedFluxFactor"":1.576559,""confirmedMinFlux"":0.015438,""confirmedMinBandRatio"":0.037973,""confirmedSpectralNoveltyMinBins"":8,""cooldownOverrideFactor"":2.191806,""cooldownOverrideMinFlux"":0.021525,""cooldownOverrideMinBandRatio"":0.032767,""analyzeIntervalMs"":44}"
200,r001-0017-ab28e52c,1,-1044,1,3,45,2,14,178,"{""relativeReattackFactor"":2.116814,""relativeReattackMinDelta"":0.011571,""relativeFluxFactor"":1.734768,""spectralNoveltyRatio"":1.98133,""spectralNoveltyMinBins"":7,""cooldownFrames"":3,""confirmedRmsFactor"":1.793526,""confirmedRmsMinDelta"":0.0063,""confirmedFluxFactor"":1.410175,""confirmedMinFlux"":0.00778,""confirmedMinBandRatio"":0.017753,""confirmedSpectralNoveltyMinBins"":21,""cooldownOverrideFactor"":2.298139,""cooldownOverrideMinFlux"":0.025222,""cooldownOverrideMinBandRatio"":0.065636,""analyzeIntervalMs"":38}"
201,r003-0005-51bc1f92,3,-1058,1,9,22,7,4,146,"{""relativeReattackFactor"":2.847252,""relativeReattackMinDelta"":0.017247,""relativeFluxFactor"":2.145525,""spectralNoveltyRatio"":2.555761,""spectralNoveltyMinBins"":19,""cooldownFrames"":4,""confirmedRmsFactor"":1.395187,""confirmedRmsMinDelta"":0.003541,""confirmedFluxFactor"":1.501881,""confirmedMinFlux"":0.014548,""confirmedMinBandRatio"":0.039991,""confirmedSpectralNoveltyMinBins"":28,""cooldownOverrideFactor"":4.272628,""cooldownOverrideMinFlux"":0.010382,""cooldownOverrideMinBandRatio"":0.072629,""analyzeIntervalMs"":43}"
202,r001-0052-7023b648,1,-1124,2,16,8,14,0,121,"{""relativeReattackFactor"":2.565419,""relativeReattackMinDelta"":0.01244,""relativeFluxFactor"":4.349772,""spectralNoveltyRatio"":3.676486,""spectralNoveltyMinBins"":61,""cooldownFrames"":3,""confirmedRmsFactor"":2.058579,""confirmedRmsMinDelta"":0.003551,""confirmedFluxFactor"":2.326786,""confirmedMinFlux"":0.01123,""confirmedMinBandRatio"":0.012884,""confirmedSpectralNoveltyMinBins"":12,""cooldownOverrideFactor"":4.190979,""cooldownOverrideMinFlux"":0.028141,""cooldownOverrideMinBandRatio"":0.045226,""analyzeIntervalMs"":46}"
203,r003-0038-8f593db4,3,-1125,2,3,35,2,9,165,"{""relativeReattackFactor"":2.902167,""relativeReattackMinDelta"":0.009311,""relativeFluxFactor"":1.482893,""spectralNoveltyRatio"":3.608223,""spectralNoveltyMinBins"":6,""cooldownFrames"":3,""confirmedRmsFactor"":1.789514,""confirmedRmsMinDelta"":0.007568,""confirmedFluxFactor"":1.951093,""confirmedMinFlux"":0.007269,""confirmedMinBandRatio"":0.008348,""confirmedSpectralNoveltyMinBins"":2,""cooldownOverrideFactor"":1.986204,""cooldownOverrideMinFlux"":0.02034,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":43}"
204,r001-0059-711ba698,1,-1132,1,16,15,14,0,131,"{""relativeReattackFactor"":2.114674,""relativeReattackMinDelta"":0.020752,""relativeFluxFactor"":4.157785,""spectralNoveltyRatio"":4.081748,""spectralNoveltyMinBins"":58,""cooldownFrames"":3,""confirmedRmsFactor"":1.712334,""confirmedRmsMinDelta"":0.004747,""confirmedFluxFactor"":1.963345,""confirmedMinFlux"":0.00401,""confirmedMinBandRatio"":0.041964,""confirmedSpectralNoveltyMinBins"":31,""cooldownOverrideFactor"":2.564632,""cooldownOverrideMinFlux"":0.022185,""cooldownOverrideMinBandRatio"":0.084258,""analyzeIntervalMs"":44}"
205,r002-0001-1bb93f09,2,-1137,2,4,32,3,8,161,"{""relativeReattackFactor"":2.055544,""relativeReattackMinDelta"":0.009725,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":2.435017,""spectralNoveltyMinBins"":6,""cooldownFrames"":4,""confirmedRmsFactor"":1.156398,""confirmedRmsMinDelta"":0.004126,""confirmedFluxFactor"":1.511976,""confirmedMinFlux"":0.011772,""confirmedMinBandRatio"":0.018626,""confirmedSpectralNoveltyMinBins"":15,""cooldownOverrideFactor"":4.977002,""cooldownOverrideMinFlux"":0.008049,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":48}"
206,r001-0066-d3314bae,1,-1138,1,14,16,12,1,132,"{""relativeReattackFactor"":3.36556,""relativeReattackMinDelta"":0.012522,""relativeFluxFactor"":3.993967,""spectralNoveltyRatio"":1.611147,""spectralNoveltyMinBins"":17,""cooldownFrames"":3,""confirmedRmsFactor"":2.084823,""confirmedRmsMinDelta"":0.005916,""confirmedFluxFactor"":1.01467,""confirmedMinFlux"":0.012386,""confirmedMinBandRatio"":0.01046,""confirmedSpectralNoveltyMinBins"":4,""cooldownOverrideFactor"":2.162452,""cooldownOverrideMinFlux"":0.020429,""cooldownOverrideMinBandRatio"":0.037919,""analyzeIntervalMs"":48}"
207,r003-0058-9ee3e06a,3,-1139,2,2,39,1,13,173,"{""relativeReattackFactor"":2.65678,""relativeReattackMinDelta"":0.006284,""relativeFluxFactor"":1.4,""spectralNoveltyRatio"":3.975986,""spectralNoveltyMinBins"":6,""cooldownFrames"":3,""confirmedRmsFactor"":1.693868,""confirmedRmsMinDelta"":0.009597,""confirmedFluxFactor"":2.112831,""confirmedMinFlux"":0.007436,""confirmedMinBandRatio"":0.018423,""confirmedSpectralNoveltyMinBins"":6,""cooldownOverrideFactor"":2.066588,""cooldownOverrideMinFlux"":0.017907,""cooldownOverrideMinBandRatio"":0.09,""analyzeIntervalMs"":37}"
208,r001-0040-1e4262ec,1,-1158,0,16,10,13,0,123,"{""relativeReattackFactor"":3.172368,""relativeReattackMinDelta"":0.010419,""relativeFluxFactor"":3.86475,""spectralNoveltyRatio"":3.87021,""spectralNoveltyMinBins"":45,""cooldownFrames"":2,""confirmedRmsFactor"":1.897275,""confirmedRmsMinDelta"":0.004057,""confirmedFluxFactor"":1.003831,""confirmedMinFlux"":0.004008,""confirmedMinBandRatio"":0.019071,""confirmedSpectralNoveltyMinBins"":22,""cooldownOverrideFactor"":2.040916,""cooldownOverrideMinFlux"":0.004633,""cooldownOverrideMinBandRatio"":0.071782,""analyzeIntervalMs"":46}"
209,r001-0072-48d6ffa7,1,-1171,3,19,5,16,0,112,"{""relativeReattackFactor"":3.529683,""relativeReattackMinDelta"":0.019505,""relativeFluxFactor"":3.737696,""spectralNoveltyRatio"":5.657689,""spectralNoveltyMinBins"":60,""cooldownFrames"":3,""confirmedRmsFactor"":2.198479,""confirmedRmsMinDelta"":0.007479,""confirmedFluxFactor"":2.224165,""confirmedMinFlux"":0.019579,""confirmedMinBandRatio"":0.027612,""confirmedSpectralNoveltyMinBins"":26,""cooldownOverrideFactor"":2.486866,""cooldownOverrideMinFlux"":0.013549,""cooldownOverrideMinBandRatio"":0.072719,""analyzeIntervalMs"":47}"
210,r001-0042-6e63e96e,1,-1186,1,13,29,11,3,146,"{""relativeReattackFactor"":1.805482,""relativeReattackMinDelta"":0.020735,""relativeFluxFactor"":4.234524,""spectralNoveltyRatio"":5.402074,""spectralNoveltyMinBins"":51,""cooldownFrames"":3,""confirmedRmsFactor"":1.809315,""confirmedRmsMinDelta"":0.009221,""confirmedFluxFactor"":2.275337,""confirmedMinFlux"":0.017538,""confirmedMinBandRatio"":0.046457,""confirmedSpectralNoveltyMinBins"":17,""cooldownOverrideFactor"":3.420227,""cooldownOverrideMinFlux"":0.022389,""cooldownOverrideMinBandRatio"":0.041251,""analyzeIntervalMs"":47}"
